GUT_GENOME051706_01078 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME051706_01138 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME051706_01625 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME051706_02031 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME051706_02368 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME101027_00774 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME101027_01503 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME101027_03007 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME085321_00105 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME085321_00274 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME085321_00524 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME085321_01044 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME085321_01189 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME085321_02247 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME085321_02311 bin3_1  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME085321_02804 bin3_2  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME050183_01379 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME050183_01380 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME050183_03283 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME081996_00248 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME081996_01182 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME081996_02214 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME260179_01052 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME260179_01978 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME260179_01979 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME260179_02438 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME070564_00019 tetM_1  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME070564_00221 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME070564_01018 tetM_2  Tetracycline resistance protein TetM from transposon Tn916
GUT_GENOME070564_01599 Int-Tn  Transposase from transposon Tn916
GUT_GENOME070564_02172 tetM_3  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME119661_00149 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME119661_02011 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME020321_00717 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME020321_00806 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME020321_02014 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME020321_02296 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME101167_00805 tetM  Tetracycline resistance protein TetM from transposon Tn916
GUT_GENOME101167_01844 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME101167_02709 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME101167_02859 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME101167_02868 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME266677_00236 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME266677_01137 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME266677_01555 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME266677_02860 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME266677_02861 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME266677_02934 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME136746_01056 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME136746_01145 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME136746_01644 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME136746_01645 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME257431_01451 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME257431_01525 Int-Tn  Transposase from transposon Tn916
GUT_GENOME084893_01472 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME084893_02758 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME084893_02834 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME084893_03313 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME083623_02454 Int-Tn  Transposase from transposon Tn916
GUT_GENOME016710_01025 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME016710_02876 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME016710_02877 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME243866_01186 Int-Tn  Transposase from transposon Tn916
GUT_GENOME274648_00796 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME274648_01383 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME274648_01388 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME098894_02247 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME098894_02570 tnsB  Transposon Tn7 transposition protein TnsB
GUT_GENOME098894_02571 tnsC  Transposon Tn7 transposition protein TnsC
GUT_GENOME098894_02826 Int-Tn  Transposase from transposon Tn916
GUT_GENOME227731_00210 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME227731_02102 tetM  Tetracycline resistance protein TetM from transposon Tn916
GUT_GENOME227731_02547 Int-Tn  Transposase from transposon Tn916
GUT_GENOME010671_00237 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME010671_01976 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME010671_02352 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME068126_00275 Int-Tn  Transposase from transposon Tn916
GUT_GENOME068126_00368 tetM  Tetracycline resistance protein TetM from transposon Tn916
GUT_GENOME247987_02680 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME247987_02822 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME247987_03201 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME048095_00425 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME048095_00514 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME048095_01421 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME119850_00811 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME119850_01982 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME119850_02044 tetM  Tetracycline resistance protein TetM from transposon Tn916
GUT_GENOME053164_01215 tetM  Tetracycline resistance protein TetM from transposon Tn916
GUT_GENOME053164_01570 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME053164_02402 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME053164_02768 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME254967_01551 Int-Tn  Transposase from transposon Tn916
GUT_GENOME250046_01165 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME250046_01249 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME250046_01742 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME250046_02131 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME102454_00347 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME102454_02715 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME102454_02734 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME137548_00637 tetM  Tetracycline resistance protein TetM from transposon Tn916
GUT_GENOME137548_01001 Int-Tn  Transposase from transposon Tn916
GUT_GENOME188342_00257 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME188342_01175 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME188342_02692 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME188342_02948 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME188342_03303 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME063284_01104 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME063284_01195 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME063284_02308 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME153083_01658 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME153083_01947 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME153083_02056 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME153083_02791 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME153083_02969 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME112240_01883 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME112240_02215 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME112240_02252 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME112240_03155 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME155064_00343 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME155064_02363 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME098868_00795 Int-Tn  Transposase from transposon Tn916
GUT_GENOME016931_00506 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME016931_02410 tetM  Tetracycline resistance protein TetM from transposon Tn916
GUT_GENOME016931_02556 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME016931_02654 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME182450_00583 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME182450_00592 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME182450_00647 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME182450_01730 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME182450_01732 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME182450_02443 Int-Tn_6  Transposase from transposon Tn916
GUT_GENOME182450_02719 Int-Tn_7  Transposase from transposon Tn916
GUT_GENOME182450_02904 Int-Tn_8  Transposase from transposon Tn916
GUT_GENOME182450_02957 Int-Tn_9  Transposase from transposon Tn916
GUT_GENOME028204_00036 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME028204_00037 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME028204_01188 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME028204_02706 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME107740_00926 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME107740_01864 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME107740_02851 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME286735_00873 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME286735_00964 tetM  Tetracycline resistance protein TetM from transposon Tn916
GUT_GENOME286735_01501 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME286735_02040 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME003660_00315 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME003660_00783 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME003660_01727 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME112609_01370 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME112609_01712 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME112609_02549 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME112609_03005 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME112609_03210 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME176144_00271 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME176144_00821 Int-Tn  Transposase from transposon Tn916
GUT_GENOME105661_01937 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME081593_00221 bin3_1  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME081593_01343 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME081593_01734 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME081593_01836 bin3_2  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME081593_02709 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME286370_01977 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME286370_02387 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME286370_02545 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME088687_01739 Int-Tn  Transposase from transposon Tn916
GUT_GENOME088687_02606 tetM  Tetracycline resistance protein TetM from transposon Tn916
GUT_GENOME179083_00021 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME179083_00426 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME179083_01370 bin3_1  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME179083_01702 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME179083_01741 bin3_2  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME179083_02189 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME179083_02799 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME179083_02850 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME218843_00438 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME218843_01224 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME218843_02384 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME156023_01409 Int-Tn  Transposase from transposon Tn916
GUT_GENOME219108_01291 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME219108_02069 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME219108_02074 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME219108_02202 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME205762_00098 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME205762_00525 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME205762_01326 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME205762_02304 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME205762_02309 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME205762_03151 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME205762_03266 tnpA  Transposase for transposon Tn5
GUT_GENOME064089_00558 bin3_1  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME064089_00669 tnsA  Transposon Tn7 transposition protein TnsA
GUT_GENOME064089_00670 tnsB  Transposon Tn7 transposition protein TnsB
GUT_GENOME064089_00671 tnsC  Transposon Tn7 transposition protein TnsC
GUT_GENOME064089_01455 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME064089_02015 bin3_2  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME064089_03177 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME064089_03551 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME064089_03876 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME183673_00411 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME183673_01063 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME183673_01297 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME183673_02089 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME183673_02241 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME108308_00983 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME108308_01422 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME108308_01820 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME108308_02436 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME108308_03416 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME108308_03437 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME134887_01716 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME114097_00918 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME114097_02986 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME025088_01019 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME025088_02505 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME162423_00959 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME162423_01967 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME162423_02865 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME052361_00397 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME052361_00491 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME052361_01121 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME052361_01991 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME052361_02373 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME265958_01134 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME265958_02154 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME265958_02293 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME265958_02565 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME051457_00154 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME051457_00761 bin3_1  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME051457_02024 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME051457_02042 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME051457_02452 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME051457_02454 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME051457_02619 Int-Tn_6  Transposase from transposon Tn916
GUT_GENOME051457_02875 bin3_2  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME270905_01439 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME270905_02295 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME270905_02439 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME270905_02671 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME016696_00334 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME016696_00424 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME016696_00960 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME016696_02958 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME131834_00311 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME131834_02523 Int-Tn  Transposase from transposon Tn916
GUT_GENOME106781_00447 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME106781_00687 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME106781_00952 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME106781_00953 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME106781_02780 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME106781_02785 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME106781_02795 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME267312_00507 Int-Tn  Transposase from transposon Tn916
GUT_GENOME267312_00600 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME241747_00426 Int-Tn  Transposase from transposon Tn916
GUT_GENOME241747_02241 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME241747_02662 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME257959_01058 Int-Tn  Transposase from transposon Tn916
GUT_GENOME254857_00860 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME254857_01698 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME254857_02082 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME254857_02442 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME254857_02890 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME107137_00135 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME107137_00575 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME107137_00838 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME107137_02792 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME107137_03158 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME136317_02158 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME136317_02343 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME136317_02455 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME241463_01758 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME241463_02680 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME241463_03254 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME149042_00601 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME149042_01075 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME003481_02051 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME003481_02363 Int-Tn  Transposase from transposon Tn916
GUT_GENOME185891_00923 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME185891_01988 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME185891_02234 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME251854_00573 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME251854_00662 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME251854_01384 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME251854_01385 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME193634_00989 Int-Tn  Transposase from transposon Tn916
GUT_GENOME193634_00994 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME100118_01580 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME100118_02015 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME111296_00358 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME111296_01291 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME111296_01803 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME157697_01604 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME157697_01836 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME157697_02627 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME157697_02971 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME157697_03093 Int-Tn_5  Transposase from transposon Tn916
GUT_GENOME157697_03228 Int-Tn_6  Transposase from transposon Tn916
GUT_GENOME131418_00388 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME131418_00701 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME131418_01644 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME257579_00897 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME257579_01331 bin3_1  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME257579_02304 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME257579_02309 bin3_2  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME280113_01150 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME280113_02208 tetM  Tetracycline resistance protein TetM from transposon Tn916
GUT_GENOME280113_02315 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME099851_02310 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME154293_00100 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME154293_01897 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME154293_02998 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME182019_02182 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME182019_02813 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME182019_02829 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME088341_01291 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME088341_01296 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME088341_01916 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME088341_02281 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME260329_00613 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME260329_00702 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME260329_02209 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME083140_01115 Int-Tn  Transposase from transposon Tn916
GUT_GENOME188081_01801 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME188081_02173 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME188081_02252 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME188081_02923 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME244662_00896 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME244662_01252 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME244662_01988 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME223381_02214 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME223381_02499 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME216552_00682 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME216552_01223 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME216552_01237 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME216552_02503 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME123438_01073 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME123438_01461 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME123438_02102 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME123438_02144 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME248319_00345 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME248319_01024 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME248319_01280 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME248319_02442 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME248319_02454 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME085557_00003 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME085557_00645 bin3_1  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME085557_00646 bin3_2  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME085557_01199 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME085557_01398 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME085557_02571 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME034845_00776 bin3  Putative transposon Tn552 DNA-invertase bin3
GUT_GENOME034845_01755 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME034845_01778 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME034845_02743 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME034845_03078 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME034845_03274 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME264950_00924 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME264950_01077 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME264950_01701 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME264950_02756 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME264950_02822 Int-Tn_4  Transposase from transposon Tn916
GUT_GENOME100045_02122 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME100045_02163 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME181867_01302 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME181867_01447 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME181867_01965 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME181867_02046 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME063692_00791 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME063692_01241 Int-Tn_1  Transposase from transposon Tn916
GUT_GENOME063692_02144 Int-Tn_2  Transposase from transposon Tn916
GUT_GENOME063692_02737 Int-Tn_3  Transposase from transposon Tn916
GUT_GENOME200729_01596 Int-Tn  Transposase from transposon Tn916
GUT_GENOME193793_01041 tetM  Tetracycline resistance protein TetM from transposon TnFO1
GUT_GENOME193793_02610 Int-Tn  Transposase from transposon Tn916
